"sku","status"
"11947F41605","ACTUAL"
"11947M00101","ACTUAL"
"11947M00102","ACTUAL"
"11947M00103","ACTUAL"
"11947M00104","ACTUAL"
"11947M00105","ACTUAL"
"11947M00113","ACTUAL"
"11947M00114","ACTUAL"
"11947M00201","ACTUAL"
"11947M00202","ACTUAL"
"11947M00203","ACTUAL"
"11947M00204","ACTUAL"
"11947M00205","ACTUAL"
"11947M00213","ACTUAL"
"11947M00214","ACTUAL"
"11947M14001","ACTUAL"
"11947M14002","ACTUAL"
"11947M14003","ACTUAL"
"11947M14004","ACTUAL"
"11947M14005","ACTUAL"
"11947M14013","ACTUAL"
"11947M14014","ACTUAL"
"11947M41601","ACTUAL"
"11947M41602","ACTUAL"
"11947M41603","ACTUAL"
"11947M41604","ACTUAL"
"11947M41605","ACTUAL"
"11947M41613","ACTUAL"
"11947M41614","ACTUAL"
"11952F00200","SELLOUT"
"11952F00201","SELLOUT"
"11952F00202","SELLOUT"
"11952F00203","SELLOUT"
"11952F00204","SELLOUT"
"11952F00205","SELLOUT"
"11952F00213","SELLOUT"
"11952F00214","SELLOUT"
"11952F20800","SELLOUT"
"11952F20801","SELLOUT"
"11952F20802","SELLOUT"
"11952F20803","SELLOUT"
"11952F20804","SELLOUT"
"11952F20805","SELLOUT"
"11952F20813","SELLOUT"
"11952F20814","SELLOUT"
"11952F21200","SELLOUT"
"11952F21201","SELLOUT"
"11952F21202","SELLOUT"
"11952F21203","SELLOUT"
"11952F21204","SELLOUT"
"11952F21205","SELLOUT"
"11952F21213","SELLOUT"
"11952F21214","SELLOUT"
"11952M20801","SELLOUT"
"11952M20802","SELLOUT"
"11952M20803","SELLOUT"
"11952M20804","SELLOUT"
"11952M20805","SELLOUT"
"11952M20813","SELLOUT"
"11952M20814","SELLOUT"
"11953M20801","SELLOUT"
"11953M20802","SELLOUT"
"11953M20803","SELLOUT"
"11953M20804","SELLOUT"
"11953M20805","SELLOUT"
"11953M20813","SELLOUT"
"11953M20814","SELLOUT"
"11956F00100","ACTUAL"
"11956F00101","ACTUAL"
"11956F00102","ACTUAL"
"11956F00103","ACTUAL"
"11956F00104","ACTUAL"
"11956F00105","ACTUAL"
"11956F00113","ACTUAL"
"11956F00114","ACTUAL"
"11956F00200","ACTUAL"
"11956F00201","ACTUAL"
"11956F00202","ACTUAL"
"11956F00203","ACTUAL"
"11956F00204","ACTUAL"
"11956F00205","ACTUAL"
"11956F00213","ACTUAL"
"11956F00214","ACTUAL"
"11956F21200","ACTUAL"
"11956F21201","ACTUAL"
"11956F21202","ACTUAL"
"11956F21203","ACTUAL"
"11956F21204","ACTUAL"
"11956F21205","ACTUAL"
"11956F21213","ACTUAL"
"11956F21214","ACTUAL"
"11956M00101","ACTUAL"
"11956M00102","ACTUAL"
"11956M00103","ACTUAL"
"11956M00104","ACTUAL"
"11956M00105","ACTUAL"
"11956M00113","ACTUAL"
"11956M00114","ACTUAL"
"11956M00201","ACTUAL"
"11956M00202","ACTUAL"
"11956M00203","ACTUAL"
"11956M00204","ACTUAL"
"11956M00205","ACTUAL"
"11956M00213","ACTUAL"
"11956M00214","ACTUAL"
"11956M21201","ACTUAL"
"11956M21202","ACTUAL"
"11956M21203","ACTUAL"
"11956M21204","ACTUAL"
"11956M21205","ACTUAL"
"11956M21213","ACTUAL"
"11956M21214","ACTUAL"
"11957F00100","ACTUAL"
"11957F00101","ACTUAL"
"11957F00102","ACTUAL"
"11957F00103","ACTUAL"
"11957F00104","ACTUAL"
"11957F00105","ACTUAL"
"11957F00113","ACTUAL"
"11957F00114","ACTUAL"
"11957F00200","ACTUAL"
"11957F00201","ACTUAL"
"11957F00202","ACTUAL"
"11957F00203","ACTUAL"
"11957F00204","ACTUAL"
"11957F00205","ACTUAL"
"11957F00213","ACTUAL"
"11957F00214","ACTUAL"
"11957M00101","ACTUAL"
"11957M00102","ACTUAL"
"11957M00103","ACTUAL"
"11957M00104","ACTUAL"
"11957M00105","ACTUAL"
"11957M00113","ACTUAL"
"11957M00114","ACTUAL"
"11957M00201","ACTUAL"
"11957M00202","ACTUAL"
"11957M00203","ACTUAL"
"11957M00204","ACTUAL"
"11957M00205","ACTUAL"
"11957M00213","ACTUAL"
"11957M00214","ACTUAL"
"11957M21201","ACTUAL"
"11957M21202","ACTUAL"
"11957M21203","ACTUAL"
"11957M21204","ACTUAL"
"11957M21205","ACTUAL"
"11957M21213","ACTUAL"
"11957M21214","ACTUAL"
"11958M00101","ACTUAL"
"11958M00102","ACTUAL"
"11958M00103","ACTUAL"
"11958M00104","ACTUAL"
"11958M00105","ACTUAL"
"11958M00113","ACTUAL"
"11958M00114","ACTUAL"
"11958M00201","ACTUAL"
"11958M00202","ACTUAL"
"11958M00203","ACTUAL"
"11958M00204","ACTUAL"
"11958M00205","ACTUAL"
"11958M00213","ACTUAL"
"11958M00214","ACTUAL"
"11958M21201","ACTUAL"
"11958M21202","ACTUAL"
"11958M21203","ACTUAL"
"11958M21204","ACTUAL"
"11958M21205","ACTUAL"
"11958M21213","ACTUAL"
"11958M21214","ACTUAL"
"11959M00101","SELLOUT"
"11959M00102","SELLOUT"
"11959M00103","SELLOUT"
"11959M00104","SELLOUT"
"11959M00105","SELLOUT"
"11959M00113","SELLOUT"
"11959M00114","SELLOUT"
"11959M00201","SELLOUT"
"11959M00202","SELLOUT"
"11959M00203","SELLOUT"
"11959M00204","SELLOUT"
"11959M00205","SELLOUT"
"11959M00213","SELLOUT"
"11959M00214","SELLOUT"
"11959M21201","SELLOUT"
"11959M21202","SELLOUT"
"11959M21203","SELLOUT"
"11959M21204","SELLOUT"
"11959M21205","SELLOUT"
"11959M21213","SELLOUT"
"11959M21214","SELLOUT"
"11960F00100","ACTUAL"
"11960F00101","ACTUAL"
"11960F00102","ACTUAL"
"11960F00103","ACTUAL"
"11960F00104","ACTUAL"
"11960F00105","ACTUAL"
"11960F00113","ACTUAL"
"11960F00114","ACTUAL"
"11960F00200","ACTUAL"
"11960F00201","ACTUAL"
"11960F00202","ACTUAL"
"11960F00203","ACTUAL"
"11960F00204","ACTUAL"
"11960F00205","ACTUAL"
"11960F00213","ACTUAL"
"11960F00214","ACTUAL"
"11960F21200","ACTUAL"
"11960F21201","ACTUAL"
"11960F21202","ACTUAL"
"11960F21203","ACTUAL"
"11960F21204","ACTUAL"
"11960F21205","ACTUAL"
"11960F21213","ACTUAL"
"11960F21214","ACTUAL"
"11960Fw3300","ACTUAL"
"11960Fw3301","ACTUAL"
"11960Fw3302","ACTUAL"
"11960Fw3303","ACTUAL"
"11960Fw3304","ACTUAL"
"11960Fw3305","ACTUAL"
"11960Fw3313","ACTUAL"
"11960Fw3314","ACTUAL"
"11960M00101","ACTUAL"
"11960M00102","ACTUAL"
"11960M00103","ACTUAL"
"11960M00104","ACTUAL"
"11960M00105","ACTUAL"
"11960M00113","ACTUAL"
"11960M00114","ACTUAL"
"11960M00201","ACTUAL"
"11960M00202","ACTUAL"
"11960M00203","ACTUAL"
"11960M00204","ACTUAL"
"11960M00205","ACTUAL"
"11960M00213","ACTUAL"
"11960M00214","ACTUAL"
"11960M21201","ACTUAL"
"11960M21202","ACTUAL"
"11960M21203","ACTUAL"
"11960M21204","ACTUAL"
"11960M21205","ACTUAL"
"11960M21213","ACTUAL"
"11960M21214","ACTUAL"
"11960Mw3301","ACTUAL"
"11960Mw3302","ACTUAL"
"11960Mw3303","ACTUAL"
"11960Mw3304","ACTUAL"
"11960Mw3305","ACTUAL"
"11960Mw3313","ACTUAL"
"11960Mw3314","ACTUAL"
"11961F00100","ACTUAL"
"11961F00101","ACTUAL"
"11961F00102","ACTUAL"
"11961F00103","ACTUAL"
"11961F00104","ACTUAL"
"11961F00105","ACTUAL"
"11961F00113","ACTUAL"
"11961F00114","ACTUAL"
"11961F00200","ACTUAL"
"11961F00201","ACTUAL"
"11961F00202","ACTUAL"
"11961F00203","ACTUAL"
"11961F00204","ACTUAL"
"11961F00205","ACTUAL"
"11961F00213","ACTUAL"
"11961F00214","ACTUAL"
"11961M00101","ACTUAL"
"11961M00102","ACTUAL"
"11961M00103","ACTUAL"
"11961M00104","ACTUAL"
"11961M00105","ACTUAL"
"11961M00113","ACTUAL"
"11961M00114","ACTUAL"
"11961M00201","ACTUAL"
"11961M00202","ACTUAL"
"11961M00203","ACTUAL"
"11961M00204","ACTUAL"
"11961M00205","ACTUAL"
"11961M00213","ACTUAL"
"11961M00214","ACTUAL"
"11962F00100","ACTUAL"
"11962F00101","ACTUAL"
"11962F00102","ACTUAL"
"11962F00103","ACTUAL"
"11962F00104","ACTUAL"
"11962F00105","ACTUAL"
"11962F00113","ACTUAL"
"11962F00114","ACTUAL"
"11962F03700","ACTUAL"
"11962F03701","ACTUAL"
"11962F03702","ACTUAL"
"11962F03703","ACTUAL"
"11962F03704","ACTUAL"
"11962F03705","ACTUAL"
"11962F03713","ACTUAL"
"11962F03714","ACTUAL"
"11962M00101","ACTUAL"
"11962M00102","ACTUAL"
"11962M00103","ACTUAL"
"11962M00104","ACTUAL"
"11962M00105","ACTUAL"
"11962M00113","ACTUAL"
"11962M00114","ACTUAL"
"11962M03701","ACTUAL"
"11962M03702","ACTUAL"
"11962M03703","ACTUAL"
"11962M03704","ACTUAL"
"11962M03705","ACTUAL"
"11962M03713","ACTUAL"
"11962M03714","ACTUAL"
"11963F00100","ACTUAL"
"11963F00101","ACTUAL"
"11963F00102","ACTUAL"
"11963F00103","ACTUAL"
"11963F00104","ACTUAL"
"11963F00105","ACTUAL"
"11963F00113","ACTUAL"
"11963F00114","ACTUAL"
"11963F03700","ACTUAL"
"11963F03701","ACTUAL"
"11963F03702","ACTUAL"
"11963F03703","ACTUAL"
"11963F03704","ACTUAL"
"11963F03705","ACTUAL"
"11963F03713","ACTUAL"
"11963F03714","ACTUAL"
"11963M00101","ACTUAL"
"11963M00102","ACTUAL"
"11963M00103","ACTUAL"
"11963M00104","ACTUAL"
"11963M00105","ACTUAL"
"11963M00113","ACTUAL"
"11963M00114","ACTUAL"
"11963M03701","ACTUAL"
"11963M03702","ACTUAL"
"11963M03703","ACTUAL"
"11963M03704","ACTUAL"
"11963M03705","ACTUAL"
"11963M03713","ACTUAL"
"11963M03714","ACTUAL"
"11964Mv6701","ACTUAL"
"11964Mv6702","ACTUAL"
"11964Mv6703","ACTUAL"
"11964Mv6704","ACTUAL"
"11964Mv6705","ACTUAL"
"11964Mv6713","ACTUAL"
"11964Mv6714","ACTUAL"
"11964Mv6801","ACTUAL"
"11964Mv6802","ACTUAL"
"11964Mv6803","ACTUAL"
"11964Mv6804","ACTUAL"
"11964Mv6805","ACTUAL"
"11964Mv6813","ACTUAL"
"11964Mv6814","ACTUAL"
"11966Mv6901","ACTUAL"
"11966Mv6902","ACTUAL"
"11966Mv6903","ACTUAL"
"11966Mv6904","ACTUAL"
"11966Mv6905","ACTUAL"
"11966Mv6913","ACTUAL"
"11966Mv6914","ACTUAL"
"11966Mv7001","ACTUAL"
"11966Mv7002","ACTUAL"
"11966Mv7003","ACTUAL"
"11966Mv7004","ACTUAL"
"11966Mv7005","ACTUAL"
"11966Mv7013","ACTUAL"
"11966Mv7014","ACTUAL"
"11966Mv7101","ACTUAL"
"11966Mv7102","ACTUAL"
"11966Mv7103","ACTUAL"
"11966Mv7104","ACTUAL"
"11966Mv7105","ACTUAL"
"11966Mv7113","ACTUAL"
"11966Mv7114","ACTUAL"
"11972F00100","SELLOUT"
"11972F00101","SELLOUT"
"11972F00102","SELLOUT"
"11972F00103","SELLOUT"
"11972F00104","SELLOUT"
"11972F00105","SELLOUT"
"11972F00113","SELLOUT"
"11972F00114","SELLOUT"
"11972F03700","SELLOUT"
"11972F03701","SELLOUT"
"11972F03702","SELLOUT"
"11972F03703","SELLOUT"
"11972F03704","SELLOUT"
"11972F03705","SELLOUT"
"11972F03713","SELLOUT"
"11972F03714","SELLOUT"
"11972M00101","SELLOUT"
"11972M00102","SELLOUT"
"11972M00103","SELLOUT"
"11972M00104","SELLOUT"
"11972M00105","SELLOUT"
"11972M00113","SELLOUT"
"11972M00114","SELLOUT"
"11972M03701","SELLOUT"
"11972M03702","SELLOUT"
"11972M03703","SELLOUT"
"11972M03704","SELLOUT"
"11972M03705","SELLOUT"
"11972M03713","SELLOUT"
"11972M03714","SELLOUT"
"11973F00100","SELLOUT"
"11973F00101","SELLOUT"
"11973F00102","SELLOUT"
"11973F00103","SELLOUT"
"11973F00104","SELLOUT"
"11973F00105","SELLOUT"
"11973F00113","SELLOUT"
"11973F00114","SELLOUT"
"11973F03700","SELLOUT"
"11973F03701","SELLOUT"
"11973F03702","SELLOUT"
"11973F03703","SELLOUT"
"11973F03704","SELLOUT"
"11973F03705","SELLOUT"
"11973F03713","SELLOUT"
"11973F03714","SELLOUT"
"11973M00101","SELLOUT"
"11973M00102","SELLOUT"
"11973M00103","SELLOUT"
"11973M00104","SELLOUT"
"11973M00105","SELLOUT"
"11973M00113","SELLOUT"
"11973M00114","SELLOUT"
"11973M03701","SELLOUT"
"11973M03702","SELLOUT"
"11973M03703","SELLOUT"
"11973M03704","SELLOUT"
"11973M03705","SELLOUT"
"11973M03713","SELLOUT"
"11973M03714","SELLOUT"
"12002M00248","ACTUAL"
"12002M00249","ACTUAL"
"12002M00250","ACTUAL"
"12002M00251","ACTUAL"
"12002M00252","ACTUAL"
"12002M00253","ACTUAL"
"12002M00254","ACTUAL"
"12002M00255","ACTUAL"
"12002M00256","ACTUAL"
"12002M05748","SELLOUT"
"12002M05749","SELLOUT"
"12002M05750","SELLOUT"
"12002M05751","SELLOUT"
"12002M05752","SELLOUT"
"12002M05753","SELLOUT"
"12002M05754","SELLOUT"
"12002M05755","SELLOUT"
"12002M05756","SELLOUT"
"12002M25348","ACTUAL"
"12002M25349","ACTUAL"
"12002M25350","ACTUAL"
"12002M25351","ACTUAL"
"12002M25352","ACTUAL"
"12002M25353","ACTUAL"
"12002M25354","ACTUAL"
"12002M25355","ACTUAL"
"12002M25356","ACTUAL"
"12002M29048","ACTUAL"
"12002M29049","ACTUAL"
"12002M29050","ACTUAL"
"12002M29051","ACTUAL"
"12002M29052","ACTUAL"
"12002M29053","ACTUAL"
"12002M29054","ACTUAL"
"12002M29055","ACTUAL"
"12002M29056","ACTUAL"
"12002M55548","SELLOUT"
"12002M55549","SELLOUT"
"12002M55550","SELLOUT"
"12002M55551","SELLOUT"
"12002M55552","SELLOUT"
"12002M55553","SELLOUT"
"12002M55554","SELLOUT"
"12002M55555","SELLOUT"
"12002M55556","SELLOUT"
"12003M05700","SELLOUT"
"12003M05701","SELLOUT"
"12003M05702","SELLOUT"
"12003M05703","SELLOUT"
"12003M05704","SELLOUT"
"12003M05705","SELLOUT"
"12003M05713","SELLOUT"
"12003M05714","SELLOUT"
"12003M25300","SELLOUT"
"12003M25301","SELLOUT"
"12003M25302","SELLOUT"
"12003M25303","SELLOUT"
"12003M25304","SELLOUT"
"12003M25305","SELLOUT"
"12003M25313","SELLOUT"
"12003M25314","SELLOUT"
"12003M29000","SELLOUT"
"12003M29001","SELLOUT"
"12003M29002","SELLOUT"
"12003M29003","SELLOUT"
"12003M29004","SELLOUT"
"12003M29005","SELLOUT"
"12003M29013","SELLOUT"
"12003M29014","SELLOUT"
"12003M54000","SELLOUT"
"12003M54001","SELLOUT"
"12003M54002","SELLOUT"
"12003M54003","SELLOUT"
"12003M54004","SELLOUT"
"12003M54005","SELLOUT"
"12003M54013","SELLOUT"
"12003M54014","SELLOUT"
"12003M55500","SELLOUT"
"12003M55501","SELLOUT"
"12003M55502","SELLOUT"
"12003M55503","SELLOUT"
"12003M55504","SELLOUT"
"12003M55505","SELLOUT"
"12003M55513","SELLOUT"
"12003M55514","SELLOUT"
"12010M00100","ACTUAL"
"12010M00101","ACTUAL"
"12010M00102","ACTUAL"
"12010M00103","ACTUAL"
"12010M00104","ACTUAL"
"12010M00105","ACTUAL"
"12010M00113","ACTUAL"
"12010M00114","ACTUAL"
"12010M00200","ACTUAL"
"12010M00201","ACTUAL"
"12010M00202","ACTUAL"
"12010M00203","ACTUAL"
"12010M00204","ACTUAL"
"12010M00205","ACTUAL"
"12010M00213","ACTUAL"
"12010M00214","ACTUAL"
"12010M05700","ACTUAL"
"12010M05701","ACTUAL"
"12010M05702","ACTUAL"
"12010M05703","ACTUAL"
"12010M05704","ACTUAL"
"12010M05705","ACTUAL"
"12010M05713","ACTUAL"
"12010M05714","ACTUAL"
"12010M23500","ACTUAL"
"12010M23501","ACTUAL"
"12010M23502","ACTUAL"
"12010M23503","ACTUAL"
"12010M23504","ACTUAL"
"12010M23505","ACTUAL"
"12010M23513","ACTUAL"
"12010M23514","ACTUAL"
"12010M24800","ACTUAL"
"12010M24801","ACTUAL"
"12010M24802","ACTUAL"
"12010M24803","ACTUAL"
"12010M24804","ACTUAL"
"12010M24805","ACTUAL"
"12010M24813","ACTUAL"
"12010M24814","ACTUAL"
"12010M29000","ACTUAL"
"12010M29001","ACTUAL"
"12010M29002","ACTUAL"
"12010M29003","ACTUAL"
"12010M29004","ACTUAL"
"12010M29005","ACTUAL"
"12010M29013","ACTUAL"
"12010M29014","ACTUAL"
"12010M34600","ACTUAL"
"12010M34601","ACTUAL"
"12010M34602","ACTUAL"
"12010M34603","ACTUAL"
"12010M34604","ACTUAL"
"12010M34605","ACTUAL"
"12010M34613","ACTUAL"
"12010M34614","ACTUAL"
"12010M54000","ACTUAL"
"12010M54001","ACTUAL"
"12010M54002","ACTUAL"
"12010M54003","ACTUAL"
"12010M54004","ACTUAL"
"12010M54005","ACTUAL"
"12010M54013","ACTUAL"
"12010M54014","ACTUAL"
"12011F00200","SELLOUT"
"12011F00201","SELLOUT"
"12011F00202","SELLOUT"
"12011F00203","SELLOUT"
"12011F00204","SELLOUT"
"12011F00205","SELLOUT"
"12011F05700","SELLOUT"
"12011F05701","SELLOUT"
"12011F05702","SELLOUT"
"12011F05703","SELLOUT"
"12011F05704","SELLOUT"
"12011F05705","SELLOUT"
"12011F23500","SELLOUT"
"12011F23501","SELLOUT"
"12011F23502","SELLOUT"
"12011F23503","SELLOUT"
"12011F23504","SELLOUT"
"12011F23505","SELLOUT"
"12011F24800","SELLOUT"
"12011F24801","SELLOUT"
"12011F24802","SELLOUT"
"12011F24803","SELLOUT"
"12011F24804","SELLOUT"
"12011F24805","SELLOUT"
"12011F29000","SELLOUT"
"12011F29001","SELLOUT"
"12011F29002","SELLOUT"
"12011F29003","SELLOUT"
"12011F29004","SELLOUT"
"12011F29005","SELLOUT"
"12011F34600","SELLOUT"
"12011F34601","SELLOUT"
"12011F34602","SELLOUT"
"12011F34603","SELLOUT"
"12011F34604","SELLOUT"
"12011F34605","SELLOUT"
"12011F54000","SELLOUT"
"12011F54001","SELLOUT"
"12011F54002","SELLOUT"
"12011F54003","SELLOUT"
"12011F54004","SELLOUT"
"12011F54005","SELLOUT"
"12011M00200","SELLOUT"
"12011M00201","SELLOUT"
"12011M00202","SELLOUT"
"12011M00203","SELLOUT"
"12011M00204","SELLOUT"
"12011M00205","SELLOUT"
"12011M00213","SELLOUT"
"12011M00214","SELLOUT"
"12011M05700","SELLOUT"
"12011M05701","SELLOUT"
"12011M05702","SELLOUT"
"12011M05703","SELLOUT"
"12011M05704","SELLOUT"
"12011M05705","SELLOUT"
"12011M05713","SELLOUT"
"12011M05714","SELLOUT"
"12011M23500","SELLOUT"
"12011M23501","SELLOUT"
"12011M23502","SELLOUT"
"12011M23503","SELLOUT"
"12011M23504","SELLOUT"
"12011M23505","SELLOUT"
"12011M23513","SELLOUT"
"12011M23514","SELLOUT"
"12011M24800","SELLOUT"
"12011M24801","SELLOUT"
"12011M24802","SELLOUT"
"12011M24803","SELLOUT"
"12011M24804","SELLOUT"
"12011M24805","SELLOUT"
"12011M24813","SELLOUT"
"12011M24814","SELLOUT"
"12011M29000","SELLOUT"
"12011M29001","SELLOUT"
"12011M29002","SELLOUT"
"12011M29003","SELLOUT"
"12011M29004","SELLOUT"
"12011M29005","SELLOUT"
"12011M29013","SELLOUT"
"12011M29014","SELLOUT"
"12011M34600","SELLOUT"
"12011M34601","SELLOUT"
"12011M34602","SELLOUT"
"12011M34603","SELLOUT"
"12011M34604","SELLOUT"
"12011M34605","SELLOUT"
"12011M34613","SELLOUT"
"12011M34614","SELLOUT"
"12011M54000","SELLOUT"
"12011M54001","SELLOUT"
"12011M54002","SELLOUT"
"12011M54003","SELLOUT"
"12011M54004","SELLOUT"
"12011M54005","SELLOUT"
"12011M54013","SELLOUT"
"12011M54014","SELLOUT"
"12012M00100","SELLOUT"
"12012M00101","SELLOUT"
"12012M00102","SELLOUT"
"12012M00103","SELLOUT"
"12012M00104","SELLOUT"
"12012M00105","SELLOUT"
"12012M00113","SELLOUT"
"12012M00114","SELLOUT"
"12012M00200","ACTUAL"
"12012M00201","ACTUAL"
"12012M00202","ACTUAL"
"12012M00203","ACTUAL"
"12012M00204","ACTUAL"
"12012M00205","ACTUAL"
"12012M00213","ACTUAL"
"12012M00214","ACTUAL"
"12012M05700","ACTUAL"
"12012M05701","ACTUAL"
"12012M05702","ACTUAL"
"12012M05703","ACTUAL"
"12012M05704","ACTUAL"
"12012M05705","ACTUAL"
"12012M05713","ACTUAL"
"12012M05714","ACTUAL"
"12012M23500","ACTUAL"
"12012M23501","ACTUAL"
"12012M23502","ACTUAL"
"12012M23503","ACTUAL"
"12012M23504","ACTUAL"
"12012M23505","ACTUAL"
"12012M23513","ACTUAL"
"12012M23514","ACTUAL"
"12012M24800","ACTUAL"
"12012M24801","ACTUAL"
"12012M24802","ACTUAL"
"12012M24803","ACTUAL"
"12012M24804","ACTUAL"
"12012M24805","ACTUAL"
"12012M24813","ACTUAL"
"12012M24814","ACTUAL"
"12012M29000","ACTUAL"
"12012M29001","ACTUAL"
"12012M29002","ACTUAL"
"12012M29003","ACTUAL"
"12012M29004","ACTUAL"
"12012M29005","ACTUAL"
"12012M29013","ACTUAL"
"12012M29014","ACTUAL"
"12012M34600","ACTUAL"
"12012M34601","ACTUAL"
"12012M34602","ACTUAL"
"12012M34603","ACTUAL"
"12012M34604","ACTUAL"
"12012M34605","ACTUAL"
"12012M34613","ACTUAL"
"12012M34614","ACTUAL"
"12012M54000","ACTUAL"
"12012M54001","ACTUAL"
"12012M54002","ACTUAL"
"12012M54003","ACTUAL"
"12012M54004","ACTUAL"
"12012M54005","ACTUAL"
"12012M54013","ACTUAL"
"12012M54014","ACTUAL"
"12013M00100","SELLOUT"
"12013M00101","SELLOUT"
"12013M00102","SELLOUT"
"12013M00103","SELLOUT"
"12013M00104","SELLOUT"
"12013M00105","SELLOUT"
"12013M00113","SELLOUT"
"12013M00114","SELLOUT"
"12013M00200","ACTUAL"
"12013M00201","ACTUAL"
"12013M00202","ACTUAL"
"12013M00203","ACTUAL"
"12013M00204","ACTUAL"
"12013M00205","ACTUAL"
"12013M00213","ACTUAL"
"12013M00214","ACTUAL"
"12013M05700","ACTUAL"
"12013M05701","ACTUAL"
"12013M05702","ACTUAL"
"12013M05703","ACTUAL"
"12013M05704","ACTUAL"
"12013M05705","ACTUAL"
"12013M05713","ACTUAL"
"12013M05714","ACTUAL"
"12013M23500","ACTUAL"
"12013M23501","ACTUAL"
"12013M23502","ACTUAL"
"12013M23503","ACTUAL"
"12013M23504","ACTUAL"
"12013M23505","ACTUAL"
"12013M23513","ACTUAL"
"12013M23514","ACTUAL"
"12013M24800","ACTUAL"
"12013M24801","ACTUAL"
"12013M24802","ACTUAL"
"12013M24803","ACTUAL"
"12013M24804","ACTUAL"
"12013M24805","ACTUAL"
"12013M24813","ACTUAL"
"12013M24814","ACTUAL"
"12013M29000","ACTUAL"
"12013M29001","ACTUAL"
"12013M29002","ACTUAL"
"12013M29003","ACTUAL"
"12013M29004","ACTUAL"
"12013M29005","ACTUAL"
"12013M29013","ACTUAL"
"12013M29014","ACTUAL"
"12013M34600","ACTUAL"
"12013M34601","ACTUAL"
"12013M34602","ACTUAL"
"12013M34603","ACTUAL"
"12013M34604","ACTUAL"
"12013M34605","ACTUAL"
"12013M34613","ACTUAL"
"12013M34614","ACTUAL"
"12013M54000","ACTUAL"
"12013M54001","ACTUAL"
"12013M54002","ACTUAL"
"12013M54003","ACTUAL"
"12013M54004","ACTUAL"
"12013M54005","ACTUAL"
"12013M54013","ACTUAL"
"12013M54014","ACTUAL"
"12014M00200","ACTUAL"
"12014M00201","ACTUAL"
"12014M00202","ACTUAL"
"12014M00203","ACTUAL"
"12014M00204","ACTUAL"
"12014M00205","ACTUAL"
"12014M00213","ACTUAL"
"12014M00214","ACTUAL"
"12014M02400","SELLOUT"
"12014M02401","SELLOUT"
"12014M02402","SELLOUT"
"12014M02403","SELLOUT"
"12014M02404","SELLOUT"
"12014M02405","SELLOUT"
"12014M02413","SELLOUT"
"12014M02414","SELLOUT"
"12014M05700","SELLOUT"
"12014M05701","SELLOUT"
"12014M05702","SELLOUT"
"12014M05703","SELLOUT"
"12014M05704","SELLOUT"
"12014M05705","SELLOUT"
"12014M05713","SELLOUT"
"12014M05714","SELLOUT"
"12014M25300","ACTUAL"
"12014M25301","ACTUAL"
"12014M25302","ACTUAL"
"12014M25303","ACTUAL"
"12014M25304","ACTUAL"
"12014M25305","ACTUAL"
"12014M25313","ACTUAL"
"12014M25314","ACTUAL"
"12014M29000","ACTUAL"
"12014M29001","ACTUAL"
"12014M29002","ACTUAL"
"12014M29003","ACTUAL"
"12014M29004","ACTUAL"
"12014M29005","ACTUAL"
"12014M29013","ACTUAL"
"12014M29014","ACTUAL"
"12014M54000","ACTUAL"
"12014M54001","ACTUAL"
"12014M54002","ACTUAL"
"12014M54003","ACTUAL"
"12014M54004","ACTUAL"
"12014M54005","ACTUAL"
"12014M54013","ACTUAL"
"12014M54014","ACTUAL"
"12018M25300","ACTUAL"
"12018M25301","ACTUAL"
"12018M25302","ACTUAL"
"12018M25303","ACTUAL"
"12018M25304","ACTUAL"
"12018M25305","ACTUAL"
"12018M25313","ACTUAL"
"12018M25314","ACTUAL"
"12A15M00248","ACTUAL"
"12A15M00249","ACTUAL"
"12A15M00250","ACTUAL"
"12A15M00251","ACTUAL"
"12A15M00252","ACTUAL"
"12A15M00253","ACTUAL"
"12A15M00254","ACTUAL"
"12A15M00255","ACTUAL"
"12A15M00256","ACTUAL"
"12A15M02448","SELLOUT"
"12A15M02449","SELLOUT"
"12A15M02450","SELLOUT"
"12A15M02451","SELLOUT"
"12A15M02452","SELLOUT"
"12A15M02453","SELLOUT"
"12A15M02454","SELLOUT"
"12A15M02455","SELLOUT"
"12A15M02456","SELLOUT"
"12A15M05748","SELLOUT"
"12A15M05749","SELLOUT"
"12A15M05750","SELLOUT"
"12A15M05751","SELLOUT"
"12A15M05752","SELLOUT"
"12A15M05753","SELLOUT"
"12A15M05754","SELLOUT"
"12A15M05755","SELLOUT"
"12A15M05756","SELLOUT"
"12A15M25348","ACTUAL"
"12A15M25349","ACTUAL"
"12A15M25350","ACTUAL"
"12A15M25351","ACTUAL"
"12A15M25352","ACTUAL"
"12A15M25353","ACTUAL"
"12A15M25354","ACTUAL"
"12A15M25355","ACTUAL"
"12A15M25356","ACTUAL"
"12A15M29048","ACTUAL"
"12A15M29049","ACTUAL"
"12A15M29050","ACTUAL"
"12A15M29051","ACTUAL"
"12A15M29052","ACTUAL"
"12A15M29053","ACTUAL"
"12A15M29054","ACTUAL"
"12A15M29055","ACTUAL"
"12A15M29056","ACTUAL"
"12A15M54048","SELLOUT"
"12A15M54049","SELLOUT"
"12A15M54050","SELLOUT"
"12A15M54051","SELLOUT"
"12A15M54052","SELLOUT"
"12A15M54053","SELLOUT"
"12A15M54054","SELLOUT"
"12A15M54055","SELLOUT"
"12A15M54056","SELLOUT"
"12B01M00248","ACTUAL"
